episode_id,split,length,trajectory_return,label_score,return_percentile,terminated,truncated
862,negative,43,13.945532234391411,13.945532234391411,0.03929740994343554,0,1
863,unlabeled,190,29.983930126477713,29.983930126477713,0.779398630544805,0,1
864,unlabeled,414,30.62180570802008,30.62180570802008,0.7999404584697827,0,1
865,unlabeled,390,26.60777451385819,26.60777451385819,0.6478118487645133,0,1
866,unlabeled,295,27.767125492861318,27.767125492861318,0.6972313188448943,0,1
867,unlabeled,139,30.528142980783294,30.528142980783294,0.7975587972610896,0,1
868,unlabeled,146,18.826570212826756,18.826570212826756,0.23489133670735338,0,1
869,negative,48,15.202166705310713,15.202166705310713,0.054778207799940457,0,1
870,unlabeled,98,22.892209914634705,22.892209914634705,0.4676987198571003,0,1
871,unlabeled,364,25.31749139747277,25.31749139747277,0.5894611491515332,0,1
872,unlabeled,266,20.13575672703048,20.13575672703048,0.309020541827925,0,1
873,unlabeled,257,25.12168235730901,25.12168235730901,0.579041381363501,0,1
874,unlabeled,235,34.0938476612659,34.0938476612659,0.8782375707055672,0,1
875,unlabeled,205,24.759365712415534,24.759365712415534,0.5614766299493897,0,1
876,unlabeled,89,20.74216903675699,20.74216903675699,0.34950878237570704,0,1
877,negative,579,16.20415458273583,16.20415458273583,0.09169395653468294,0,1
878,unlabeled,364,30.57623101539766,30.57623101539766,0.7984519202143495,0,1
879,unlabeled,159,26.879381362370847,26.879381362370847,0.6591247395058053,0,1
880,unlabeled,137,23.968962334750657,23.968962334750657,0.5236677582613873,0,1
881,unlabeled,126,18.35480794920578,18.35480794920578,0.21077701696933612,0,1
882,unlabeled,212,25.926824572291014,25.926824572291014,0.6156594224471569,0,1
883,unlabeled,453,32.32661786747975,32.32661786747975,0.8496576362012503,0,1
884,unlabeled,327,18.549065491126516,18.549065491126516,0.22000595415302174,0,1
885,unlabeled,582,25.376870024400034,25.376870024400034,0.5930336409645728,0,1
886,unlabeled,96,25.818918345557783,25.818918345557783,0.6103006847275975,0,1
887,unlabeled,339,25.17371659269891,25.17371659269891,0.582316165525454,0,1
888,unlabeled,184,24.659727401791116,24.659727401791116,0.5549270616254838,0,1
889,unlabeled,230,20.552749779716294,20.552749779716294,0.3411729681452813,0,1
890,unlabeled,294,19.673838685444537,19.673838685444537,0.276570407859482,0,1
891,unlabeled,163,20.341311567757348,20.341311567757348,0.3277761238463828,0,1
892,unlabeled,240,27.29970500772854,27.29970500772854,0.6775826138731765,0,1
893,unlabeled,393,27.778033666374704,27.778033666374704,0.6987198571003275,0,1
894,unlabeled,92,21.17839372761439,21.17839372761439,0.37362310211372435,0,1
895,unlabeled,345,27.6784646148248,27.6784646148248,0.6930634117296814,0,1
896,unlabeled,718,22.838714481352344,22.838714481352344,0.46591247395058055,0,1
897,unlabeled,97,22.612689542414646,22.612689542414646,0.4548972908603751,0,1
898,unlabeled,267,25.75670694767736,25.75670694767736,0.6085144388210777,0,1
899,unlabeled,344,30.639121202602222,30.639121202602222,0.8005358737719559,0,1
900,negative,595,16.354525097626663,16.354525097626663,0.0985412325096755,0,1
901,unlabeled,328,19.83145952128638,19.83145952128638,0.28699017564751417,0,1
902,unlabeled,256,29.881072048378083,29.881072048378083,0.776123846382852,0,1
903,negative,495,15.755812231524203,15.755812231524203,0.07085442095861863,0,1
904,negative,349,15.978359986473581,15.978359986473581,0.08008335814230426,0,1
905,unlabeled,257,25.869023103031257,25.869023103031257,0.6126823459362906,0,1
906,unlabeled,442,20.2211934613434,20.2211934613434,0.31705864840726405,0,1
907,unlabeled,418,18.234192698587687,18.234192698587687,0.20303661804108367,0,1
908,negative,27,11.139456384884106,11.139456384884106,0.027389103899970228,0,1
909,unlabeled,338,23.67740603631794,23.67740603631794,0.5081869604048824,0,1
910,positive,446,36.46763568717677,36.46763568717677,0.9121762429294433,0,1
911,unlabeled,271,18.59151112135812,18.59151112135812,0.22268532301280142,0,1
912,positive,451,49.9071656140689,49.9071656140689,0.9940458469782674,0,1
913,unlabeled,420,24.980871772148465,24.980871772148465,0.5710032747841619,0,1
914,positive,450,35.73845832363547,35.73845832363547,0.9038404286990176,0,1
915,negative,324,16.920350959413774,16.920350959413774,0.12771658231616553,0,1
916,unlabeled,418,25.79173776694465,25.79173776694465,0.6094075617743376,0,1
917,unlabeled,287,21.912927293645026,21.912927293645026,0.41917237272997915,0,1
918,unlabeled,257,30.283692452121098,30.283692452121098,0.7910092289371837,0,1
919,unlabeled,319,25.52837821591826,25.52837821591826,0.599285501637392,0,1
920,unlabeled,363,20.248748261565225,20.248748261565225,0.32003572491813037,0,1
921,unlabeled,101,23.081632998260204,23.081632998260204,0.47930931824947903,0,1
922,unlabeled,177,20.3995753383894,20.3995753383894,0.3310509080083358,0,1
923,unlabeled,160,25.25901336588674,25.25901336588674,0.5867817802917535,0,1
924,unlabeled,98,21.730471605883874,21.730471605883874,0.4111342661506401,0,1
925,unlabeled,298,29.17464066874665,29.17464066874665,0.7511164036915748,0,1
926,negative,5,2.9832963398853276,2.9832963398853276,0.005954153021732658,0,1
927,positive,730,35.97963341254978,35.97963341254978,0.9071152128609705,0,1
928,negative,21,10.71267741969524,10.71267741969524,0.02649598094671033,0,1
929,unlabeled,51,19.744842124543624,19.744842124543624,0.2831199761833879,0,1
930,unlabeled,181,26.09200707497724,26.09200707497724,0.6239952366775826,0,1
931,unlabeled,149,20.76853347929285,20.76853347929285,0.35129502828222686,0,1
932,unlabeled,587,24.290854983913015,24.290854983913015,0.5400416790711521,0,1
933,unlabeled,548,33.73375833155312,33.73375833155312,0.8725811253349212,0,1
934,negative,59,14.780363333426418,14.780363333426418,0.04733551652277464,0,1
935,negative,70,16.02453803085035,16.02453803085035,0.08246501935099732,0,1
936,unlabeled,515,24.28015750325908,24.28015750325908,0.5394462637689789,0,1
937,unlabeled,345,34.55854365116804,34.55854365116804,0.8871688002381661,0,1
938,unlabeled,363,27.59407801608262,27.59407801608262,0.6903840428699017,0,1
939,unlabeled,45,18.28962703198558,18.28962703198558,0.2072045251562965,0,1
940,unlabeled,134,29.152227560275037,29.152227560275037,0.7499255730872283,0,1
941,unlabeled,89,19.317600967688083,19.317600967688083,0.2578148258410241,0,1
942,unlabeled,348,26.18476034307765,26.18476034307765,0.6284608514438821,0,1
943,unlabeled,301,20.429510731975718,20.429510731975718,0.3319440309615957,0,1
944,negative,21,10.247352666475123,10.247352666475123,0.02470973504019053,0,1
945,unlabeled,98,19.879621897928462,19.879621897928462,0.29145579041381364,0,1
946,unlabeled,469,27.27565062200159,27.27565062200159,0.67639178326883,0,1
947,unlabeled,175,25.008820600007645,25.008820600007645,0.5730872283417684,0,1
948,unlabeled,593,27.470762108908513,27.470762108908513,0.6844298898481691,0,1
949,unlabeled,700,22.849451961305796,22.849451961305796,0.46621018160166716,0,1
950,unlabeled,441,22.75252007890371,22.75252007890371,0.4620422744864543,0,1
951,positive,355,40.882589452803,40.882589452803,0.944030961595713,0,1
952,unlabeled,101,19.784375518018514,19.784375518018514,0.28460851443882107,0,1
953,unlabeled,536,26.15777223235401,26.15777223235401,0.6266746055373623,0,1
954,positive,479,39.167847932033354,39.167847932033354,0.9321226555522477,0,1
955,unlabeled,488,19.907700037311844,19.907700037311844,0.2932420363203334,0,1
956,negative,50,17.43150395757167,17.43150395757167,0.15808276272700209,0,1
957,unlabeled,292,29.67099942666664,29.67099942666664,0.7677880321524263,0,1
958,unlabeled,414,20.888942836542782,20.888942836542782,0.3569514736528729,0,1
959,negative,294,17.19617977328693,17.19617977328693,0.141113426615064,0,1
960,unlabeled,338,27.207162046606886,27.207162046606886,0.6725215838047037,0,1
961,unlabeled,163,29.241356655408165,29.241356655408165,0.7534980649002679,0,1
962,unlabeled,460,33.720889372895826,33.720889372895826,0.8719857100327478,0,1
963,unlabeled,393,25.463374543860102,25.463374543860102,0.5963084251265257,0,1
964,unlabeled,416,27.33607110780897,27.33607110780897,0.6784757368264365,0,1
965,unlabeled,248,20.60290749824637,20.60290749824637,0.3441500446561477,0,1
966,negative,91,17.12768089917101,17.12768089917101,0.13873176540637094,0,1
967,unlabeled,480,29.546597383342316,29.546597383342316,0.7627270020839536,0,1
968,unlabeled,424,29.836384630895637,29.836384630895637,0.7746353081274189,0,1
969,unlabeled,201,20.340373731293628,20.340373731293628,0.3271807085442096,0,1
970,unlabeled,614,18.7977966796957,18.7977966796957,0.23310509080083358,0,1
971,positive,519,46.78201550900722,46.78201550900722,0.9830306638880619,0,1
972,positive,556,43.09563392012022,43.09563392012022,0.9633819589163441,0,1
973,unlabeled,548,22.753279170252192,22.753279170252192,0.46233998213754096,0,1
974,positive,377,46.25951581039862,46.25951581039862,0.9788627567728491,0,1
975,negative,272,15.784016964856827,15.784016964856827,0.07293837451622506,0,1
976,negative,91,14.687571823429527,14.687571823429527,0.044953855314081574,0,1
977,unlabeled,212,20.041537438019812,20.041537438019812,0.3018755582018458,0,1
978,unlabeled,177,22.279364610487022,22.279364610487022,0.4420958618636499,0,1
979,unlabeled,117,21.4623655716435,21.4623655716435,0.394164930038702,0,1
980,negative,62,17.527880372482265,17.527880372482265,0.16701399225960106,0,1
981,unlabeled,491,21.83502879666671,21.83502879666671,0.41619529621911283,0,1
982,positive,742,48.21138825534875,48.21138825534875,0.987793986305448,0,1
983,negative,10,5.347766643211884,5.347766643211884,0.010419767788032152,0,1
984,positive,450,41.22275699726374,41.22275699726374,0.9464126228044061,0,1
985,negative,525,16.880385409266577,16.880385409266577,0.12503721345638583,0,1
986,negative,305,16.712135130575504,16.712135130575504,0.11997618338791306,0,1
987,unlabeled,253,20.32226572757853,20.32226572757853,0.3253944626376898,0,1
988,unlabeled,143,24.112707146105063,24.112707146105063,0.5317058648407265,0,1
989,negative,45,17.926316691426962,17.926316691426962,0.18696040488240548,0,1
990,positive,624,46.46166466838076,46.46166466838076,0.9806490026793688,0,1
991,unlabeled,372,27.810873110077228,27.810873110077228,0.699910687704674,0,1
992,unlabeled,353,22.170320506968892,22.170320506968892,0.4328669246799643,0,1
993,unlabeled,295,21.45921178055443,21.45921178055443,0.39356951473652874,0,1
994,unlabeled,215,31.01361451167017,31.01361451167017,0.8139327180708544,0,1
995,positive,515,36.74164380703883,36.74164380703883,0.9136647811848765,0,1
996,unlabeled,161,27.078659051167737,27.078659051167737,0.6662697231318845,0,1
997,positive,511,46.28283996125016,46.28283996125016,0.9794581720750223,0,1
998,unlabeled,479,30.897159416109098,30.897159416109098,0.8106579339089015,0,1
999,unlabeled,521,25.235389286445564,25.235389286445564,0.5858886573384936,0,1
1000,positive,598,40.5262715459594,40.5262715459594,0.94075617743376,0,1
1001,unlabeled,260,29.08420690658204,29.08420690658204,0.7472462042274487,0,1
1002,unlabeled,420,30.02314989940532,30.02314989940532,0.7805894611491515,0,1
1003,negative,205,16.46945844276852,16.46945844276852,0.10717475439118786,0,1
1004,unlabeled,403,19.98065589465507,19.98065589465507,0.29711223578445967,0,1
1005,unlabeled,158,27.369897512076705,27.369897512076705,0.679666567430783,0,1
1006,unlabeled,320,19.794185816337674,19.794185816337674,0.28520392974099434,0,1
1007,unlabeled,213,18.91198393001281,18.91198393001281,0.2387615361714796,0,1
1008,unlabeled,342,25.805841236939806,25.805841236939806,0.6097052694254242,0,1
1009,unlabeled,235,27.11966819358513,27.11966819358513,0.6686513843405776,0,1
1010,unlabeled,198,29.320582717812798,29.320582717812798,0.7549866031557011,0,1
1011,unlabeled,371,30.22202873055788,30.22202873055788,0.7877344447752307,0,1
1012,positive,432,50.726752385300536,50.726752385300536,0.9961298005358737,0,1
1013,unlabeled,475,18.222570323851368,18.222570323851368,0.20273891038999703,0,1
1014,unlabeled,139,20.609736452787146,20.609736452787146,0.34474545995832095,0,1
1015,positive,444,35.54539102179057,35.54539102179057,0.9017564751414111,0,1
1016,unlabeled,358,20.844953986029832,20.844953986029832,0.35516522774635306,0,1
1017,negative,458,17.067179427167634,17.067179427167634,0.13724322715093779,0,1
1018,unlabeled,240,23.818012634298015,23.818012634298015,0.5159273593331348,0,1
1019,positive,447,42.585284052200656,42.585284052200656,0.9568323905924382,0,1
1020,unlabeled,409,27.450061633071236,27.450061633071236,0.682048228639476,0,1
1021,unlabeled,372,21.2680070470802,21.2680070470802,0.38106579339089014,0,1
1022,positive,515,35.712652950079544,35.712652950079544,0.903542721047931,0,1
1023,positive,576,36.1208478918934,36.1208478918934,0.9089014587674903,0,1
1024,unlabeled,300,27.027176581600028,27.027176581600028,0.6641857695742781,0,1
1025,positive,338,39.52405656981651,39.52405656981651,0.9348020244120274,0,1
1026,positive,577,46.78659455880813,46.78659455880813,0.9833283715391485,0,1
1027,unlabeled,185,20.729260221750557,20.729260221750557,0.34861565942244715,0,1
1028,unlabeled,283,18.921756322917197,18.921756322917197,0.23905924382256624,0,1
1029,unlabeled,212,29.57043103378854,29.57043103378854,0.7642155403393868,0,1
1030,unlabeled,142,25.532574204467227,25.532574204467227,0.5998809169395654,0,1
1031,positive,383,43.3222540098496,43.3222540098496,0.9645727895206907,0,1
1032,unlabeled,237,23.083705253585666,23.083705253585666,0.47960702590056564,0,1
1033,unlabeled,225,22.038634614089634,22.038634614089634,0.4257219410538851,0,1
1034,unlabeled,242,18.285131890408543,18.285131890408543,0.20660910985412326,0,1
1035,unlabeled,180,24.892266705308653,24.892266705308653,0.5680261982732956,0,1
1036,unlabeled,171,19.081462217425834,19.081462217425834,0.24828818100625186,0,1
1037,unlabeled,193,18.866692761793903,18.866692761793903,0.23727299791604645,0,1
1038,unlabeled,198,18.394231296454283,18.394231296454283,0.21256326287585592,0,1
1039,unlabeled,398,22.643462078175023,22.643462078175023,0.4563858291158083,0,1
1040,unlabeled,163,18.748148779712835,18.748148779712835,0.2325096754986603,0,1
1041,unlabeled,355,32.997543985568285,32.997543985568285,0.8630544805001489,0,1
1042,negative,56,16.292664942482276,16.292664942482276,0.0958618636498958,0,1
1043,positive,569,41.24571067492456,41.24571067492456,0.9467103304554927,0,1
1044,unlabeled,262,30.320229882857138,30.320229882857138,0.7922000595415302,0,1
1045,unlabeled,310,30.384148949786272,30.384148949786272,0.7933908901458767,0,1
1046,negative,17,7.642013364362063,7.642013364362063,0.014885382554331646,0,1
1047,unlabeled,300,20.168213600589752,20.168213600589752,0.3111044953855314,0,1
1048,unlabeled,480,35.09948662258133,35.09948662258133,0.8958023221196785,0,1
1049,unlabeled,71,23.977660380804842,23.977660380804842,0.5242631735635606,0,1
1050,positive,549,45.3770184515281,45.3770184515281,0.9746948496576362,0,1
1051,unlabeled,76,21.219764268344644,21.219764268344644,0.3768978862756773,0,1
1052,unlabeled,324,30.813491063749836,30.813491063749836,0.8070854420958619,0,1
1053,unlabeled,170,25.025459996938263,25.025459996938263,0.573384935992855,0,1
1054,negative,44,12.95196415747271,12.95196415747271,0.035129502828222685,0,1
1055,unlabeled,324,24.578444749558482,24.578444749558482,0.5519499851146175,0,1
1056,unlabeled,540,22.52675499513917,22.52675499513917,0.45102709139624886,0,1
1057,unlabeled,321,35.301837977485725,35.301837977485725,0.8996725215838047,0,1
1058,unlabeled,66,23.880753676187823,23.880753676187823,0.5180113128907413,0,1
1059,unlabeled,219,18.237165828426967,18.237165828426967,0.20333432569217028,0,1
1060,unlabeled,356,25.594396041082646,25.594396041082646,0.6031557011015183,0,1
1061,unlabeled,437,32.335211225588154,32.335211225588154,0.849955343852337,0,1
1062,unlabeled,106,25.165510311540103,25.165510311540103,0.5817207502232807,0,1
1063,unlabeled,439,21.714400922448416,21.714400922448416,0.40994343554629353,0,1
1064,unlabeled,389,21.26618436660114,21.26618436660114,0.38076808573980353,0,1
1065,unlabeled,312,32.291244262131826,32.291244262131826,0.8481690979458172,0,1
1066,unlabeled,171,23.834160225425585,23.834160225425585,0.5168204822863948,0,1
1067,positive,423,39.4262320904241,39.4262320904241,0.9342066091098541,0,1
1068,negative,419,15.89067727788276,15.89067727788276,0.07710628163143793,0,1
1069,unlabeled,152,21.431266953431194,21.431266953431194,0.39089014587674903,0,1
1070,unlabeled,78,21.21264082696022,21.21264082696022,0.376302470973504,0,1
1071,unlabeled,353,32.83266609880495,32.83266609880495,0.8594819886871092,0,1
1072,negative,362,17.013079246603983,17.013079246603983,0.13247990473355165,0,1
1073,negative,225,17.377310664989995,17.377310664989995,0.15242631735635606,0,1
1074,unlabeled,213,33.73679558494213,33.73679558494213,0.8728788329860078,0,1
1075,unlabeled,303,31.038796266576423,31.038796266576423,0.8148258410241144,0,1
1076,positive,362,42.94873234353199,42.94873234353199,0.961893420660911,0,1
1077,unlabeled,212,25.107820024359427,25.107820024359427,0.5784459660613278,0,1
1078,unlabeled,346,21.30636841174602,21.30636841174602,0.3831497469484966,0,1
1079,unlabeled,45,18.65197538780016,18.65197538780016,0.22625781482584104,0,1
1080,unlabeled,155,20.26405026537416,20.26405026537416,0.3212265555224769,0,1
1081,unlabeled,379,25.005783069985018,25.005783069985018,0.5727895206906818,0,1
1082,unlabeled,236,19.56706381508234,19.56706381508234,0.2703185471866627,0,1
1083,unlabeled,197,20.54117208921057,20.54117208921057,0.3405775528431081,0,1
1084,unlabeled,307,28.492039845552284,28.492039845552284,0.726704376302471,0,1
1085,negative,94,16.670111484719776,16.670111484719776,0.11729681452813337,0,1
1086,unlabeled,153,22.464966899559723,22.464966899559723,0.4483477225364692,0,1
1087,unlabeled,151,20.881918541193766,20.881918541193766,0.3563560583506996,0,1
1088,unlabeled,188,29.129144812843528,29.129144812843528,0.7490324501339685,0,1
1089,unlabeled,519,19.85655186990667,19.85655186990667,0.2893718368562072,0,1
1090,unlabeled,450,32.90706204235688,32.90706204235688,0.8606728192914558,0,1
1091,unlabeled,396,26.824998037168736,26.824998037168736,0.6567430782971122,0,1
1092,unlabeled,81,23.51013219165969,23.51013219165969,0.4998511461744567,0,1
1093,unlabeled,175,28.420255885061838,28.420255885061838,0.7243227150937779,0,1
1094,unlabeled,65,23.515387231289456,23.515387231289456,0.5001488538255433,0,1
1095,negative,43,12.131538595415813,12.131538595415813,0.030961595713009823,0,1
1096,unlabeled,154,22.011834436835226,22.011834436835226,0.423340279845192,0,1
1097,negative,68,16.08628148422552,16.08628148422552,0.08544209586186365,0,1
1098,unlabeled,190,34.20571438003526,34.20571438003526,0.880023816612087,0,1
1099,unlabeled,415,28.391193025389644,28.391193025389644,0.7231318844894313,0,1
1100,unlabeled,222,18.87521564894843,18.87521564894843,0.23816612086930633,0,1
1101,unlabeled,337,23.771630231720426,23.771630231720426,0.5120571598690087,0,1
1102,unlabeled,536,24.261110614424055,24.261110614424055,0.5385531408157189,0,1
1103,negative,117,16.431640051641576,16.431640051641576,0.10300684727597499,0,1
1104,unlabeled,453,31.74293826624151,31.74293826624151,0.8356653766001786,0,1
1105,unlabeled,327,30.94577100729819,30.94577100729819,0.8121464721643347,0,1
1106,unlabeled,123,27.96509665717329,27.96509665717329,0.7061625483774933,0,1
1107,unlabeled,619,21.859491745746407,21.859491745746407,0.4173861268234594,0,1
1108,unlabeled,428,33.35117702489118,33.35117702489118,0.8687109258707949,0,1
1109,unlabeled,207,19.963008786267718,19.963008786267718,0.2956236975290265,0,1
1110,positive,329,38.53970200236262,38.53970200236262,0.9282524560881215,0,1
1111,unlabeled,218,23.67281908765926,23.67281908765926,0.5078892527537958,0,1
1112,negative,44,17.981501421475556,17.981501421475556,0.1890443584400119,0,1
1113,unlabeled,123,22.70642673322179,22.70642673322179,0.46025602857993453,0,1
1114,negative,400,18.05117794967158,18.05117794967158,0.19231914260196487,0,1
1115,unlabeled,102,21.59091739534351,21.59091739534351,0.40279845192021435,0,1
1116,negative,425,15.872219092248702,15.872219092248702,0.07651086632926467,0,1
1117,unlabeled,227,18.19509507863287,18.19509507863287,0.20125037213456387,0,1
1118,unlabeled,96,18.827261038456342,18.827261038456342,0.23518904435844,0,1
1119,negative,33,12.965588997123374,12.965588997123374,0.035427210479309315,0,1
1120,unlabeled,225,18.172417248141496,18.172417248141496,0.20035724918130396,0,1
1121,unlabeled,343,35.248544986119384,35.248544986119384,0.8990771062816314,0,1
1122,unlabeled,585,29.909125802689562,29.909125802689562,0.777016969336112,0,1
1123,negative,209,16.779653354233165,16.779653354233165,0.12235784459660613,0,1
1124,unlabeled,150,22.19969392294316,22.19969392294316,0.4349508782375707,0,1
1125,unlabeled,255,23.228442724503353,23.228442724503353,0.4876451324799047,0,1
1126,negative,145,17.583618228617848,17.583618228617848,0.17058648407264065,0,1
1127,unlabeled,262,26.038026586813437,26.038026586813437,0.6216135754688895,0,1
1128,negative,107,15.243239245619238,15.243239245619238,0.05596903840428699,0,1
1129,unlabeled,94,19.64352608804138,19.64352608804138,0.2747841619529622,0,1
1130,negative,357,17.99610974359182,17.99610974359182,0.1899374813932718,0,1
1131,negative,199,16.119850578808666,16.119850578808666,0.08841917237272998,0,1
1132,negative,18,8.974678362521056,8.974678362521056,0.01935099732063114,0,1
1133,negative,93,15.048157213043872,15.048157213043872,0.051801131289074126,0,1
1134,negative,28,12.850363383151564,12.850363383151564,0.03453408752604942,0,1
1135,positive,462,45.966190251189516,45.966190251189516,0.9773742185174159,0,1
1136,unlabeled,347,30.82815572590522,30.82815572590522,0.8082762727002084,0,1
1137,unlabeled,488,22.73996727866897,22.73996727866897,0.461446859184281,0,1
1138,unlabeled,454,25.359008458196083,25.359008458196083,0.5918428103602262,0,1
1139,positive,366,39.82648486112599,39.82648486112599,0.9362905626674606,0,1
1140,unlabeled,563,22.768290419951025,22.768290419951025,0.46323310509080085,0,1
1141,unlabeled,730,28.061220959793836,28.061220959793836,0.7109258707948795,0,1
1142,unlabeled,305,19.868169288126836,19.868169288126836,0.2899672521583805,0,1
1143,unlabeled,281,30.024934458484967,30.024934458484967,0.7808871688002381,0,1
1144,negative,218,17.637284689644357,17.637284689644357,0.17296814528133372,0,1
1145,unlabeled,282,28.811583382331488,28.811583382331488,0.7377195593926764,0,1
1146,unlabeled,258,19.684690925150633,19.684690925150633,0.27805894611491516,0,1
1147,unlabeled,129,19.491412197533684,19.491412197533684,0.26644834772253645,0,1
1148,unlabeled,330,23.197872104062984,23.197872104062984,0.4867520095266448,0,1
1149,unlabeled,440,19.724175034743045,19.724175034743045,0.28163143792795475,0,1
1150,positive,547,40.82559018404629,40.82559018404629,0.9428401309913664,0,1
1151,unlabeled,570,22.26000488231296,22.26000488231296,0.44060732360821675,0,1
1152,unlabeled,307,31.62047870666954,31.62047870666954,0.832092884787139,0,1
1153,negative,196,16.881656497220476,16.881656497220476,0.12533492110747246,0,1
1154,unlabeled,291,24.916750198866104,24.916750198866104,0.5683239059243823,0,1
1155,negative,3,1.9000138985487776,1.9000138985487776,0.00506103006847276,0,1
1156,unlabeled,123,26.70047299428742,26.70047299428742,0.6510866329264662,0,1
1157,unlabeled,149,22.2707291783516,22.2707291783516,0.44179815421256324,0,1
1158,unlabeled,345,19.256368853463197,19.256368853463197,0.25602857993450434,0,1
1159,positive,481,41.59233520432685,41.59233520432685,0.9481988687109258,0,1
1160,unlabeled,611,32.77342801936143,32.77342801936143,0.8579934504316761,0,1
1161,unlabeled,470,24.59645021542042,24.59645021542042,0.5525454004167907,0,1
1162,unlabeled,420,22.91560663986373,22.91560663986373,0.46948496576362014,0,1
1163,unlabeled,519,27.160206999571155,27.160206999571155,0.6701399225960107,0,1
1164,unlabeled,498,27.098697689343823,27.098697689343823,0.6671628460851444,0,1
1165,unlabeled,415,32.37683870173689,32.37683870173689,0.8505507591545103,0,1
1166,unlabeled,298,28.846707142318408,28.846707142318408,0.738910389997023,0,1
1167,unlabeled,230,24.819462867487097,24.819462867487097,0.564453706460256,0,1
1168,unlabeled,347,21.37853243705894,21.37853243705894,0.38701994641262283,0,1
1169,negative,279,18.095570241040665,18.095570241040665,0.19559392676391782,0,1
1170,unlabeled,256,22.44410185942518,22.44410185942518,0.44805001488538254,0,1
1171,unlabeled,205,25.735877438074848,25.735877438074848,0.6073236082167311,0,1
1172,unlabeled,84,26.925746068304818,26.925746068304818,0.6609109854123251,0,1
1173,negative,297,17.52858053948128,17.52858053948128,0.1673116999106877,0,1
1174,unlabeled,300,24.830980492712605,24.830980492712605,0.5650491217624293,0,1
1175,negative,23,9.407695790998211,9.407695790998211,0.020541827924977673,0,1
1176,unlabeled,286,19.45059987197979,19.45059987197979,0.2649598094671033,0,1
1177,negative,268,16.25141004674151,16.25141004674151,0.09437332539446264,0,1
1178,negative,90,17.02883071572812,17.02883071572812,0.1336707353378982,0,1
1179,unlabeled,463,32.94668382947298,32.94668382947298,0.8615659422447157,0,1
1180,negative,589,15.874983829802067,15.874983829802067,0.07680857398035129,0,1
1181,unlabeled,360,31.677716736593627,31.677716736593627,0.8332837153914856,0,1
1182,unlabeled,234,34.83540923333615,34.83540923333615,0.8910389997022924,0,1
1183,unlabeled,511,26.198301291264507,26.198301291264507,0.6302470973504019,0,1
1184,unlabeled,388,29.71076332876233,29.71076332876233,0.7695742780589461,0,1
1185,negative,327,17.314070758015355,17.314070758015355,0.1491515331944031,0,1
1186,unlabeled,607,21.039852031230122,21.039852031230122,0.3658827031854719,0,1
1187,unlabeled,318,29.588175772953672,29.588175772953672,0.7651086632926466,0,1
1188,unlabeled,265,19.707101420509233,19.707101420509233,0.27984519202143493,0,1
1189,negative,256,17.38494632849164,17.38494632849164,0.15331944030961595,0,1
1190,unlabeled,222,31.382478657999076,31.382478657999076,0.8252456088121465,0,1
1191,unlabeled,309,26.78456562172707,26.78456562172707,0.6546591247395058,0,1
1192,unlabeled,146,20.59823334758257,20.59823334758257,0.343852337005061,0,1
1193,unlabeled,247,23.41371096462882,23.41371096462882,0.4965763620125037,0,1
1194,unlabeled,354,22.160386645644035,22.160386645644035,0.43167609407561774,0,1
1195,negative,2,1.270480695654674,1.270480695654674,0.002977076510866329,0,1
1196,unlabeled,428,24.887540577521793,24.887540577521793,0.5674307829711224,0,1
1197,negative,288,17.501432843938275,17.501432843938275,0.16314379279547483,0,1
1198,unlabeled,85,20.553145117841368,20.553145117841368,0.341470675796368,0,1
1199,negative,19,9.592641063713877,9.592641063713877,0.02232807383149747,0,1
1200,unlabeled,300,29.055555565263447,29.055555565263447,0.7454599583209288,0,1
1201,unlabeled,407,31.275802284980355,31.275802284980355,0.820779994045847,0,1
1202,unlabeled,646,23.151642061311843,23.151642061311843,0.48258410241143196,0,1
1203,positive,352,48.441938311272104,48.441938311272104,0.9889848169097946,0,1
1204,unlabeled,120,22.536157439796703,22.536157439796703,0.4513247990473355,0,1
1205,unlabeled,288,21.922016130598205,21.922016130598205,0.4197677880321524,0,1
1206,unlabeled,331,18.961429068998907,18.961429068998907,0.24203632033343256,0,1
1207,unlabeled,497,34.28914918665619,34.28914918665619,0.8832986007740399,0,1
1208,unlabeled,635,20.60963730268122,20.60963730268122,0.3444477523072343,0,1
1209,unlabeled,200,28.31197207963811,28.31197207963811,0.7213456385829116,0,1
1210,unlabeled,129,21.381121377494967,21.381121377494967,0.38761536171479605,0,1
1211,negative,29,11.710630365422228,11.710630365422228,0.02947305745757666,0,1
1212,unlabeled,153,25.95946426054941,25.95946426054941,0.6162548377493302,0,1
1213,unlabeled,391,19.99537961700235,19.99537961700235,0.29800535873771955,0,1
1214,unlabeled,235,21.645213973520107,21.645213973520107,0.40547782077999406,0,1
1215,unlabeled,198,31.240790345522075,31.240790345522075,0.8195891634415005,0,1
1216,unlabeled,401,27.36009171874641,27.36009171874641,0.6790711521286097,0,1
1217,unlabeled,362,22.24444671974996,22.24444671974996,0.43792795474843704,0,1
1218,unlabeled,600,29.767952697349084,29.767952697349084,0.7716582316165526,0,1
1219,unlabeled,328,35.035677349382304,35.035677349382304,0.8946114915153319,0,1
1220,unlabeled,490,21.11944797995694,21.11944797995694,0.3718368562072045,0,1
1221,negative,120,15.155866863422435,15.155866863422435,0.05328966954450729,0,1
